Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
inactive tyrosine-protein kinase PEAK1,True,True,True
zinc finger protein 750,True,True,True
F-actin-monooxygenase MICAL3 isoform X4,True,True,True
ubiquitin-associated protein 2-like isoform X5,True,True,True
rab GDP dissociation inhibitor beta,True,True,True
zinc finger protein 786 isoform X2,True,True,True
microcephalin isoform X3,True,True,True
matrilin-3,True,True,True
unconventional myosin-XVIIIa isoform X6,True,True,True
tudor domain-containing protein 5,True,True,True
methenyltetrahydrofolate synthase domain-containing protein isoform X1,True,True,True
tuberin isoform X6,True,True,True
CUGBP Elav-like family member 1 isoform X1,True,True,True
cerebral cavernous malformations 2 protein isoform X4,True,True,True
transforming growth factor beta-1-induced transcript 1 protein isoform X2,True,True,True
serine/threonine-protein kinase WNK1 isoform X3,True,True,True
SIGLEC family-like protein 1,True,True,True
actin-like protein 7B,True,True,True
zinc finger protein 7 isoform X2,True,True,True
actin-binding LIM protein 2 isoform X1,True,True,True
serine/threonine-protein kinase SIK3 isoform X2,True,True,True
DNA repair protein complementing XP-C cells isoform X1,True,True,True
CAAX prenyl protease 2 isoform X1,True,True,True
SEC23-interacting protein isoform X2,True,True,True
gamma-aminobutyric acid receptor subunit theta,True,True,True
integrator complex subunit 10 isoform X3,True,True,True
STE20-related kinase adapter protein alpha isoform X2,True,True,True
olfactory receptor 10A5-like,True,True,True
bone morphogenetic protein 15,True,True,True
zinc finger protein 599,True,True,True
group IID secretory phospholipase A2,True,True,True
coronin-2B isoform X2,True,True,True
signal-transducing adaptor protein 2 isoform X2,True,True,True
cyclin-dependent kinase 12 isoform X1,True,True,True
AMP deaminase 1 isoform X2,True,True,True
E3 ubiquitin-protein ligase RNF216 isoform X1,True,True,True
transcription factor COE3 isoform X7,True,True,True
protein FAM117B,True,True,True
phospholipid phosphatase 1 isoform X2,True,True,True
GTP-binding protein 2 isoform X1,True,True,True
zinc finger protein 18 isoform X2,True,True,True
condensin-2 complex subunit D3 isoform X2,True,True,True
D(1B) dopamine receptor,True,True,True
glycolipid transfer protein isoform X1,True,True,True
zinc finger protein with KRAB and SCAN domains 8,True,True,True
forkhead box protein G1,True,True,True
breast cancer anti-estrogen resistance protein 3 isoform X3,True,True,True
adiponectin receptor protein 2,True,True,True
achaete-scute homolog 4,True,True,True
RNA-binding protein 6 isoform X2,True,True,True
"bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",True,True,True
histone-lysine N-methyltransferase SETMAR,True,True,True
serine/arginine repetitive matrix protein 1 isoform X4,True,True,True
NF-kappa-B inhibitor-like protein 1 isoform X1,True,True,True
docking protein 6,True,True,True
ethylmalonyl-CoA decarboxylase isoform X1,True,True,True
fibronectin type III domain containing protein 3C1-like,True,True,True
serine/threonine-protein phosphatase 5,True,True,True
kelch repeat and BTB domain-containing protein 8,True,True,True
gastrin-releasing peptide,True,True,True
voltage-dependent calcium channel gamma-4 subunit,True,True,True
"FYVE, RhoGEF and PH domain-containing protein 5 isoform X2",True,True,True
polycomb group RING finger protein 2 isoform X2,True,True,True
pro-neuropeptide Y,True,True,True
coiled-coil domain-containing protein 166,True,True,True
protein NDRG3 isoform X3,True,True,True
transducin-like enhancer protein 4 isoform X3,True,True,True
ATPase MORC2 isoform X4,True,True,True
nucleosome assembly protein 1-like 1 isoform X2,True,True,True
protein dispatched homolog 2,True,True,True
zinc finger FYVE domain-containing protein 21 isoform X2,True,True,True
SH3 and PX domain-containing protein 2B,True,True,True
leucine-rich repeat-containing protein 10B,True,True,True
IQ domain-containing protein F1,True,True,True
zinc finger protein GLIS3 isoform X1,True,True,True
ETS-related transcription factor Elf-2 isoform X8,True,True,True
calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X3,True,True,True
collagen alpha-1(XIX) chain,True,True,True
dnaJ homolog subfamily C member 27,True,True,True
RNA-binding protein 10 isoform X8,True,True,True
"nuclear factor of activated T-cells, cytoplasmic 3 isoform X1",True,True,True
ras GTPase-activating protein 3 isoform X2,True,True,True
ubiquitin carboxyl-terminal hydrolase isozyme L5 isoform X1,True,True,True
uncharacterized protein KIAA1755 homolog,True,True,True
tetraspanin-3,True,True,True
tetratricopeptide repeat protein 17 isoform X2,True,True,True
histone H2A type 1-B,True,True,True
"troponin C, skeletal muscle",True,True,True
PDZ domain-containing protein MAGIX isoform X3,True,True,True
zinc finger CCCH-type antiviral protein 1-like,True,True,True
tubulin polymerization-promoting protein family member 2 isoform X1,True,True,True
C-X-C chemokine receptor type 6,True,True,True
hydroxyacylglutathione hydrolase-like protein isoform X3,True,True,True
prokineticin-1,True,True,True
host cell factor 1 isoform X1,True,True,True
ubiquitin-associated protein 2-like isoform X12,True,True,True
"troponin T, fast skeletal muscle isoform X3",True,True,True
pre-B lymphocyte protein 3,True,True,True
homeobox protein Hox-A3,True,True,True
max dimerization protein 3,True,True,True
inositol-trisphosphate 3-kinase C,True,True,True
dehydrogenase/reductase SDR family member 12 isoform X1,True,True,True
protein INCA1 isoform X2,True,True,True
transmembrane protein 106B,True,True,True
smoothelin-like protein 1 isoform X2,True,True,True
kiSS-1 receptor,True,True,True
actin-related protein 2/3 complex subunit 5,True,True,True
cystatin-M,True,True,True
emerin,True,True,True
integrator complex subunit 6-like,True,True,True
m7GpppN-mRNA hydrolase,True,True,True
guanine nucleotide-binding protein subunit beta-5,True,True,True
E3 ubiquitin-protein ligase COP1 isoform X2,True,True,True
transcription factor SOX-8,True,True,True
zinc finger MYM-type protein 2 isoform X3,True,True,True
fas-activated serine/threonine kinase isoform X1,True,True,True
nyctalopin,True,True,True
"keratin, type II cytoskeletal 3",True,True,True
F-box only protein 32,True,True,True
lathosterol oxidase,True,True,True
chromaffin granule amine transporter,True,True,True
calcium/calmodulin-dependent protein kinase II inhibitor 1,True,True,True
angiopoietin-related protein 3,True,True,True
protein ILRUN isoform X1,True,True,True
MAP kinase-activating death domain protein isoform X19,True,True,True
pre-mRNA 3'-end-processing factor FIP1 isoform X2,True,True,True
CLIP-associating protein 1 isoform X1,True,True,True
R-spondin-4,True,True,True
LOW QUALITY PROTEIN: zinc finger protein 597,True,True,True
SWI/SNF complex subunit SMARCC2 isoform X7,True,True,True
metabotropic glutamate receptor 5,True,True,True
post-GPI attachment to proteins factor 2 isoform X3,True,True,True
lysozyme-like protein 1,True,True,True
nucleolar and coiled-body phosphoprotein 1 isoform X1,True,True,True
C-C chemokine receptor type 9,True,True,True
transmembrane channel-like protein 2,True,True,True
FH1/FH2 domain-containing protein 1 isoform X2,True,True,True
transforming protein RhoA,True,True,True
hexosaminidase D isoform X1,True,True,True
activated CDC42 kinase 1 isoform X1,True,True,True
embryonal Fyn-associated substrate isoform X2,True,True,True
BLOC-1-related complex subunit 5 isoform X2,True,True,True
metal regulatory transcription factor 1 isoform X1,True,True,True
MARVEL domain-containing protein 1,True,True,True
ELL-associated factor 2,True,True,True
cytochrome P450 4X1,True,True,True
ataxin-7-like protein 3B,True,True,True
PX domain-containing protein kinase-like protein isoform X5,True,True,True
transcription factor SOX-18,True,True,True
nuclear transcription factor Y subunit alpha isoform X3,True,True,True
histone H2B type 2-E,True,True,True
angiotensinogen,True,True,True
transcription factor Sp1 isoform X1,True,True,True
LOW QUALITY PROTEIN: ficolin-3,True,True,True
UPF0728 protein C10orf53 homolog,True,True,True
dysferlin isoform X3,True,True,True
short-wave-sensitive opsin 1,True,True,True
serine/threonine-protein kinase D1 isoform X2,True,True,True
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,True,True,True
C-C motif chemokine 1,True,True,True
heat shock protein beta-2,True,True,True
protein transport protein Sec31B isoform X3,True,True,True
PI-PLC X domain-containing protein 2,True,True,True
rho GDP-dissociation inhibitor 3,True,True,True
RNA-splicing ligase RtcB homolog,True,True,True
actin-histidine N-methyltransferase isoform X2,True,True,True
MICOS complex subunit MIC60 isoform X1,True,True,True
urocortin-3,True,True,True
WD repeat-containing protein 44,True,True,True
transcription initiation factor TFIID subunit 8 isoform X2,True,True,True
tyrosine-protein kinase FRK,True,True,True
pleckstrin homology domain-containing family M member 2 isoform X2,True,True,True
transcriptional repressor CTCF isoform X1,True,True,True
achaete-scute homolog 5,True,True,True
testin,True,True,True
"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",True,True,True
cyclic AMP-dependent transcription factor ATF-2 isoform X2,True,True,True
organic solute transporter subunit beta,True,True,True
glutamine amidotransferase-like class 1 domain-containing protein 1 isoform X3,True,True,True
serine/threonine-protein kinase Sgk1 isoform X1,True,True,True
calcium/calmodulin-dependent protein kinase type II subunit delta isoform X2,True,True,True
nmrA-like family domain-containing protein 1 isoform X2,True,True,True
retinol dehydrogenase 11,True,True,True
protein-L-isoaspartate O-methyltransferase domain-containing protein 1 isoform X2,True,True,True
neuronal cell adhesion molecule isoform X3,True,True,True
disabled homolog 2-interacting protein isoform X7,True,True,True
cytospin-A isoform X1,True,True,True
tropomyosin alpha-3 chain isoform X2,True,True,True
CDKN2A-interacting protein isoform X1,True,True,True
ankyrin repeat domain-containing protein 13D isoform X2,True,True,True
ankyrin repeat and SAM domain-containing protein 1A isoform X2,True,True,True
transcription initiation factor TFIID subunit 3 isoform X2,True,True,True
pleckstrin homology domain-containing family A member 5 isoform X3,True,True,True
"myosin-binding protein C, slow-type isoform X2",True,True,True
transmembrane protein 186,True,True,True
"iron-sulfur cluster assembly 2 homolog, mitochondrial isoform X1",True,True,True
CDAN1-interacting nuclease 1 isoform X1,True,True,True
LHFPL tetraspan subfamily member 6 protein,True,True,True
thrombospondin type-1 domain-containing protein 7B,True,True,True
epidermal growth factor receptor substrate 15-like 1 isoform X4,True,True,True
sphingomyelin phosphodiesterase 3,True,True,True
hypermethylated in cancer 2 protein,True,True,True
histone-lysine N-methyltransferase SETD5 isoform X9,True,True,True
transcription factor 19,True,True,True
interleukin-2 receptor subunit beta,True,True,True
heparan sulfate glucosamine 3-O-sulfotransferase 3A1,True,True,True
trafficking protein particle complex subunit 3-like protein,True,True,True
dual specificity tyrosine-phosphorylation-regulated kinase 1A isoform X1,True,True,True
DNA repair protein XRCC1 isoform X2,True,True,True
cip1-interacting zinc finger protein isoform X1,True,True,True
casein kinase II subunit beta,True,True,True
valacyclovir hydrolase,True,True,True
transmembrane protein 169,True,True,True
sulfhydryl oxidase 1 isoform X2,True,True,True
DNA-binding protein RFX2 isoform X2,True,True,True
syntaxin-10 isoform X1,True,True,True
vasodilator-stimulated phosphoprotein isoform X1,True,True,True
UBX domain-containing protein 6 isoform X2,True,True,True
prolactin-releasing peptide receptor,True,True,True
RING finger protein 122 isoform X2,True,True,True
claudin-9,True,True,True
growth factor receptor-bound protein 10 isoform X1,True,True,True
CCN family member 1,True,True,True
EF-hand calcium-binding domain-containing protein 11 isoform X1,True,True,True
PAN2-PAN3 deadenylation complex catalytic subunit PAN2 isoform X2,True,True,True
"pyruvate dehydrogenase kinase, isozyme 3 isoform X2",True,True,True
stress-induced-phosphoprotein 1,True,True,True
deoxycytidylate deaminase,True,True,True
olfactory receptor 6K6,True,True,True
alpha-1D adrenergic receptor,True,True,True
suppressor of cytokine signaling 5,True,True,True
DALR anticodon-binding domain-containing protein 3 isoform X3,True,True,True
protein LEG1 homolog,True,True,True
tribbles homolog 1,True,True,True
TRMT1-like protein isoform X3,True,True,True
DNA replication licensing factor MCM4,True,True,True
centrosome-associated protein CEP250 isoform X3,True,True,True
bile salt-activated lipase,True,True,True
BICD family-like cargo adapter 1,True,True,True
chromodomain-helicase-DNA-binding protein 4 isoform X1,True,True,True
PAT complex subunit Asterix,True,True,True
mucin-20,True,True,True
bromodomain adjacent to zinc finger domain protein 2A isoform X1,True,True,True
MAGUK p55 subfamily member 4,True,True,True
sperm-associated antigen 7,True,True,True
tyrosine-protein kinase Fyn isoform X2,True,True,True
urokinase plasminogen activator surface receptor isoform X1,True,True,True
intraflagellar transport protein 25 homolog isoform X2,True,True,True
homeobox protein Hox-B6,True,True,True
kyphoscoliosis peptidase,True,True,True
"transcription termination factor 1, mitochondrial",True,True,True
actin-related protein 3B isoform X1,True,True,True
high mobility group nucleosome-binding domain-containing protein 3 isoform X2,True,True,True
retinol dehydrogenase 12,True,True,True
